ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Test
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2,D,32
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0,Cat_6,D,42
466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_7,A,72
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6,D,86
460663,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,D,14
467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C,94
462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,B,79
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0,Cat_6,A,3
467021,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,D,65
459056,Male,Yes,56,No,Executive,99.0,High,3.0,Cat_6,B,75
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C,17
459820,Female,Yes,73,Yes,Artist,99.0,Average,3.0,Cat_3,C,22
467306,Female,Yes,58,Yes,Artist,0.0,Average,5.0,Cat_6,C,65
464865,Female,No,30,No,Homemaker,8.0,Low,9.0,Cat_4,A,97
463585,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D,24
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0,Cat_6,C,43
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6,D,76
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,B,72
465517,Female,Yes,68,Yes,Artist,1.0,Low,2.0,Cat_6,A,23
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,A,61
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C,45
466309,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D,26
466532,Female,No,19,No,Engineer,1.0,Low,4.0,Cat_6,D,89
460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6,D,84
461531,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_3,A,74
467304,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,C,99
463124,Male,Yes,31,No,Artist,99.0,Average,2.0,Cat_6,B,16
461463,Male,No,41,Yes,Artist,6.0,Low,1.0,Cat_3,B,95
464566,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6,A,91
462070,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0,Cat_6,B,11
464162,Male,Yes,81,Yes,Lawyer,99.0,High,2.0,Cat_6,C,31
466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6,D,36
462793,Male,Yes,42,No,Executive,3.0,High,5.0,Cat_6,B,59
465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C,47
460530,Female,Yes,33,Yes,Entertainment,3.0,Average,3.0,Cat_4,D,23
464045,Male,Yes,39,Yes,Artist,0.0,Low,2.0,Cat_6,C,65
465633,Male,Yes,83,Yes,Executive,99.0,High,2.0,Cat_6,B,60
462905,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6,C,82
466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0,Cat_2,A,26
460617,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_3,D,97
465468,Female,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C,10
466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6,B,68
465207,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C,8
463332,Female,Yes,38,Yes,Engineer,1.0,Low,2.0,Cat_6,C,65
459924,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C,12
466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0,Cat_2,C,81
462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0,Cat_6,D,68
465654,Female,No,48,Yes,Engineer,1.0,Low,1.0,Cat_6,B,96
460987,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6,D,83
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7,D,51
462820,Male,No,25,No,Entertainment,8.0,Low,9.0,Cat_6,C,45
467525,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D,15
465876,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6,A,99
464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,A,3
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6,B,35
463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0,Cat_6,B,54
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6,B,25
460924,Male,No,28,No,Doctor,1.0,Low,5.0,Cat_2,D,90
463368,Female,Yes,42,Yes,Artist,3.0,High,3.0,Cat_2,C,13
459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6,A,91
459191,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,B,75
462479,Female,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C,52
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A,61
459407,Female,No,37,Yes,Doctor,0.0,Low,3.0,Cat_6,A,14
467331,Male,No,27,No,Healthcare,3.0,Low,4.0,Cat_6,D,29
463377,Female,Yes,32,Yes,Homemaker,4.0,High,2.0,Cat_3,B,53
467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6,A,20
464029,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,D,26
466056,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_4,B,24
467130,Female,Yes,29,No,Homemaker,99.0,High,3.0,Cat_3,A,34
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,C,37
463155,Female,No,38,Yes,Engineer,99.0,Low,1.0,Cat_6,D,57
459651,Male,Yes,87,Yes,Lawyer,99.0,Low,1.0,Cat_6,B,25
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0,Cat_2,A,92
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,B,94
461543,Male,No,31,No,Artist,3.0,Low,2.0,Cat_6,A,39
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,C,79
459864,Female,Yes,70,No,Artist,99.0,High,2.0,Cat_6,A,23
460441,Male,No,31,No,Healthcare,99.0,Low,4.0,Cat_6,B,0
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6,D,29
459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0,Cat_6,A,42
462053,Male,Yes,28,Yes,Artist,99.0,Low,2.0,Cat_6,B,69
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3,D,18
465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,10
467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0,Cat_6,A,88
466555,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D,59
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B,29
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0,Cat_4,A,17
461390,Female,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6,C,18
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,B,39
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,A,83
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,Cat_6,C,47
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,D,0
462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C,30
465677,Male,Yes,39,No,Artist,99.0,Low,2.0,Cat_4,A,98
459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0,Cat_6,C,48
465357,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C,64
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,B,31
464323,Female,No,29,Yes,Artist,12.0,Low,1.0,Cat_6,A,74
467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C,18
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,Cat_6,C,99
459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,B,76
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3,A,62
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0,Cat_2,C,93
463118,Female,Yes,49,Yes,Doctor,99.0,High,3.0,Cat_6,B,16
460864,Female,No,20,No,Artist,0.0,Low,3.0,Cat_6,D,72
461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,Cat_3,D,78
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0,Cat_6,B,68
462378,Male,Yes,67,No,Artist,1.0,Low,1.0,Cat_6,B,43
463081,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_6,B,87
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C,49
462120,Male,Yes,51,No,Artist,1.0,Low,3.0,Cat_3,A,94
463980,Female,No,26,Yes,Artist,1.0,Low,9.0,Cat_6,C,83
461464,Male,No,59,Yes,Entertainment,99.0,Low,3.0,Cat_6,B,74
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,25
465833,Male,Yes,43,No,Executive,1.0,High,3.0,Cat_4,A,0
467490,Male,Yes,59,No,Executive,7.0,Average,5.0,Cat_6,B,97
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0,Cat_6,A,30
464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0,Cat_6,A,50
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,B,45
462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0,Cat_6,D,14
461009,Female,No,22,No,Healthcare,6.0,Low,3.0,Cat_3,D,24
459117,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,C,72
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,Cat_6,B,23
464079,Female,Yes,36,No,Doctor,14.0,Average,2.0,Cat_6,A,15
462478,Male,Yes,30,No,Doctor,99.0,Average,2.0,Cat_4,A,18
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,B,31
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_7,B,12
459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,A,68
461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0,Cat_6,C,32
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,Cat_2,D,66
459682,Male,Yes,35,Yes,Executive,99.0,Average,3.0,Cat_6,A,53
459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,A,7
467720,Male,No,27,Yes,Entertainment,99.0,Low,2.0,Cat_6,A,51
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,Cat_6,C,79
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,Cat_3,B,30
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,Cat_6,D,12
461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,Cat_4,B,71
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_6,D,69
459486,Male,Yes,75,Yes,Lawyer,99.0,High,2.0,Cat_6,A,42
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,A,45
459604,Female,No,21,No,Healthcare,0.0,Low,7.0,Cat_3,D,16
463554,Female,No,53,No,Artist,7.0,Low,1.0,Cat_6,C,97
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D,94
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0,Cat_3,C,57
462494,Female,No,36,Yes,Artist,8.0,Low,4.0,Cat_3,D,33
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,B,15
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,D,78
467219,Female,Yes,66,No,Lawyer,99.0,High,2.0,Cat_6,A,54
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0,Cat_6,B,21
462505,Male,Yes,40,No,Executive,0.0,Low,4.0,Cat_4,D,61
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4,D,89
461255,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,D,50
462360,Female,Yes,62,Yes,Artist,3.0,Low,2.0,Cat_6,C,6
466571,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,74
464575,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,A,11
465650,Female,No,32,No,Marketing,0.0,Low,4.0,Cat_6,A,72
464640,Female,No,28,No,Marketing,0.0,Low,5.0,Cat_4,A,85
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,Cat_6,C,35
463927,Female,No,53,Yes,Engineer,1.0,Low,2.0,Cat_6,A,56
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,B,11
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4,A,42
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,Cat_2,B,28
461764,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,A,80
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6,C,48
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0,Cat_6,A,90
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,C,53
467767,Female,No,23,No,Marketing,4.0,Low,4.0,Cat_6,D,44
465927,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,D,63
465857,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,B,45
460581,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,Cat_3,A,87
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0,Cat_7,A,75
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,Cat_2,B,97
460678,Female,No,31,No,Doctor,6.0,Low,2.0,Cat_3,A,69
459490,Male,Yes,37,No,Engineer,99.0,Average,2.0,Cat_6,A,76
460230,Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_6,C,42
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6,A,14
463726,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,B,64
467858,Male,Yes,59,Yes,Artist,99.0,Low,4.0,Cat_6,A,6
466907,Male,Yes,57,Yes,Artist,99.0,Average,2.0,Cat_6,C,6
467249,Female,No,43,Yes,Marketing,1.0,Low,1.0,Cat_6,D,9
465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_2,B,71
462297,Female,No,29,Yes,Artist,14.0,Low,2.0,Cat_6,B,6
460596,Male,No,29,No,Engineer,0.0,Low,5.0,Cat_3,A,35
467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0,Cat_6,D,85
467413,Female,Yes,75,Yes,Lawyer,2.0,High,4.0,Cat_6,B,80
464672,Male,No,19,No,Entertainment,0.0,Low,6.0,Cat_4,A,57
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,B,92
466529,Female,Yes,28,Yes,Doctor,0.0,Average,2.0,Cat_2,A,2
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B,24
464802,Male,No,40,No,Entertainment,1.0,Low,1.0,Cat_4,A,2
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,Cat_3,A,87
461977,Female,No,49,Yes,Artist,3.0,Low,1.0,Cat_6,C,60
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0,Cat_6,D,71
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0,Cat_3,B,33
465391,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,A,92
460611,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_3,C,2
466159,Female,Yes,50,Yes,Engineer,2.0,Average,3.0,Cat_6,C,90
463623,Male,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,C,67
459254,Male,Yes,57,Yes,Doctor,99.0,Low,1.0,Cat_6,A,79
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,Cat_6,C,97
465118,Female,Yes,51,Yes,Artist,1.0,Average,6.0,Cat_6,C,22
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,Cat_4,C,52
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,Cat_6,D,39
461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4,D,11
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_3,C,92
467902,Female,No,37,No,Artist,99.0,Low,1.0,Cat_6,A,4
460591,Female,Yes,38,Yes,Doctor,1.0,Low,4.0,Cat_3,A,25
464139,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6,D,41
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,B,24
459023,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D,74
466476,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,D,13
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,Cat_6,A,4
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,D,3
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,Cat_4,A,70
462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_6,C,63
459026,Male,No,29,No,Healthcare,9.0,Low,3.0,Cat_3,D,12
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,Cat_6,A,56
465256,Male,No,22,No,Healthcare,99.0,Low,5.0,Cat_2,D,20
467478,Female,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6,C,44
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,A,13
463257,Female,No,23,No,Healthcare,3.0,Low,5.0,Cat_6,D,68
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,C,80
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B,56
466130,Female,No,27,No,Artist,0.0,Low,6.0,Cat_6,D,48
460498,Male,Yes,47,No,Executive,1.0,High,2.0,Cat_3,B,28
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B,36
464924,Male,Yes,26,No,Entertainment,99.0,High,6.0,Cat_4,D,59
462620,Male,Yes,40,No,Engineer,6.0,Average,5.0,Cat_4,D,34
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6,A,64
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,C,65
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C,86
461395,Male,No,21,No,Doctor,4.0,Low,3.0,Cat_2,D,11
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,C,22
463582,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D,12
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,B,61
460879,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C,82
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Cat_6,C,8
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0,Cat_6,C,44
466667,Female,No,42,No,Marketing,5.0,Low,2.0,Cat_6,D,4
464345,Female,Yes,57,Yes,Artist,2.0,High,3.0,Cat_6,C,97
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C,66
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,Cat_4,C,92
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0,Cat_6,C,15
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0,Cat_6,A,16
460375,Male,No,40,Yes,Doctor,4.0,Low,2.0,Cat_6,C,82
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0,Cat_2,C,43
465551,Female,Yes,48,Yes,Artist,99.0,Average,2.0,Cat_3,B,93
463096,Female,No,33,Yes,Doctor,99.0,Low,3.0,Cat_6,D,31
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3,A,35
460702,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,B,66
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0,Cat_6,B,54
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0,Cat_3,B,38
460804,Female,No,30,Yes,Artist,0.0,Low,5.0,Cat_2,A,95
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,Cat_3,D,26
465880,Female,No,46,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,38
461342,Male,Yes,43,No,Executive,3.0,High,4.0,Cat_6,B,60
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B,23
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,D,48
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,Cat_3,A,79
463076,Female,No,51,Yes,Artist,0.0,Low,2.0,Cat_6,C,78
460976,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D,95
465536,Female,Yes,30,Yes,Doctor,99.0,Average,2.0,Cat_3,B,29
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D,88
460449,Male,No,31,No,Marketing,4.0,Low,1.0,Cat_3,D,94
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,B,92
459727,Male,Yes,83,No,Lawyer,99.0,High,2.0,Cat_6,B,0
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,Cat_6,B,36
466998,Female,Yes,60,No,Artist,99.0,Average,3.0,Cat_6,C,31
462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A,95
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,Cat_4,A,36
461244,Female,No,41,No,Marketing,1.0,Low,1.0,Cat_6,D,82
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C,0
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,C,35
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,23
462220,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_4,D,64
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3,D,99
459423,Male,No,19,No,Healthcare,9.0,Low,5.0,Cat_6,D,32
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,C,0
461378,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B,80
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,B,38
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4,B,51
465601,Male,Yes,35,Yes,Artist,99.0,Average,4.0,Cat_3,D,3
465714,Female,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_2,C,37
466312,Female,No,21,No,Healthcare,0.0,Low,3.0,Cat_4,D,85
459697,Female,Yes,77,No,Lawyer,0.0,High,3.0,Cat_6,A,34
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6,C,27
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,D,47
459064,Male,Yes,26,No,Executive,5.0,High,4.0,Cat_6,D,5
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0,Cat_6,A,1
463403,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_6,D,7
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C,50
467064,Male,Yes,36,No,Doctor,0.0,Average,2.0,Cat_7,A,66
467856,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,A,69
462251,Male,Yes,61,No,Artist,0.0,Average,2.0,Cat_6,C,64
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A,91
463970,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,B,69
463547,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_2,B,13
465331,Female,Yes,56,Yes,Artist,99.0,Low,2.0,Cat_6,C,45
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,B,53
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,C,94
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6,A,60
460661,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,D,92
462520,Female,No,25,Yes,Artist,99.0,Low,5.0,Cat_4,B,34
461568,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6,C,95
466615,Female,No,20,No,Healthcare,3.0,Low,3.0,Cat_1,D,17
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D,96
462766,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D,29
459690,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,A,40
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,Cat_6,B,65
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4,A,88
467575,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,C,84
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,D,31
464860,Female,Yes,51,No,Engineer,99.0,Average,3.0,Cat_4,B,39
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D,59
461814,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_3,A,50
463428,Male,Yes,28,No,Executive,1.0,High,5.0,Cat_6,A,43
459671,Female,Yes,48,Yes,Artist,99.0,Average,3.0,Cat_4,A,39
464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0,Cat_6,B,71
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,C,33
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,40
463389,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,C,74
462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,D,58
465121,Female,No,32,Yes,Artist,6.0,Low,1.0,Cat_3,B,81
466168,Female,Yes,45,Yes,Executive,1.0,High,3.0,Cat_3,B,71
459841,Male,Yes,56,Yes,Healthcare,99.0,High,3.0,Cat_6,B,85
467342,Female,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C,23
459495,Male,No,29,Yes,Artist,99.0,Low,3.0,Cat_6,D,87
464962,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_4,B,44
460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D,2
463247,Male,No,45,Yes,Entertainment,1.0,Low,1.0,Cat_7,A,63
465774,Female,No,26,Yes,Doctor,9.0,Low,4.0,Cat_6,D,57
463551,Male,Yes,46,Yes,Doctor,7.0,Average,2.0,Cat_6,C,7
464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0,Cat_6,A,28
461407,Female,No,32,Yes,Marketing,8.0,Low,6.0,Cat_1,A,4
465218,Male,Yes,36,Yes,Artist,99.0,Average,2.0,Cat_6,C,39
466081,Female,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_4,C,23
467336,Female,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C,46
462440,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D,54
459389,Female,No,26,Yes,Engineer,9.0,Low,8.0,Cat_6,A,11
466446,Female,Yes,46,Yes,Artist,1.0,High,3.0,Cat_6,C,66
464385,Male,Yes,70,No,Engineer,0.0,Average,2.0,Cat_6,B,15
467872,Female,Yes,40,Yes,Engineer,1.0,Average,4.0,Cat_5,B,28
459857,Male,No,33,Yes,Entertainment,6.0,Low,1.0,Cat_6,A,49
466701,Male,Yes,48,Yes,Homemaker,10.0,Low,3.0,Cat_6,C,3
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,D,19
